,created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place
3698,Sat Jun 19 00:51:41 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@DemMaj4Israel What kind of exchange deal stipulates that Palestine can't give any #vaccine to Palestinians in #GazaStrip?
Not to mention, surplus vaccines Israel obtained by breaking legal contracts
WTH?
#COVID19 #ApartheidIsrael #ICC4Israel #EndGazaSiege #FreePalestine https://t.co/Biu1l5hCoa",0.4,0.55,en,0,2,WhoSaini,989,314,None,"vaccine
GazaStrip","Hena201
DemMaj4Israel",
3699,Sat Jun 19 00:51:44 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Correct,0.0,0.0,en,4,4,leelenton,91,131,None,,RutiMeyer,
3700,Sat Jun 19 00:51:53 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,336,34,carolfarringon,136,225,None,COVID19,BogochIsaac,
3701,Sat Jun 19 00:51:58 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,542,397,CapekNami,61,154,False,,shawajason,Malaysia
3702,Sat Jun 19 00:52:12 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","👇👇👇

""People are free to believe that #COVID19 is a hoax, and to argue that vaccines are a plot...but there is no constitutional right to put other people’s health at risk. As such, there are places where you should not work unless you are vaccinated.""

https://t.co/xiVWoCtRfP",0.14017857142857143,0.5526785714285715,en,265,57,Tania_WattsUofT,648,98,None,COVID19,NathanStall,"Toronto, Canada"
3703,Sat Jun 19 00:52:17 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,347,35,justgigi2021,213,126,None,COVID19,BogochIsaac,"Toronto, Ontario"
3704,Sat Jun 19 00:52:23 +0000 2021,"<a href=""https://twtools.eu"" rel=""nofollow"">TwTools_Eu</a>","I’m honoured to #PassTheMic to econ and development expert Dr. @Songwevera, the Executive Secretary of the United Nations @ECA_Official. She’s here to talk about #COVID19 in Africa and global economic recovery. Demand action at https://t.co/NkzMKE2P3B @ONECampaign #oneworld",0.10000000000000002,0.10000000000000002,en,20517,2243,twhiddlestonhd,56,59,None,PassTheMic,"twhiddleston
SongweVera",
3705,Sat Jun 19 00:52:27 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine near you:  
🔍 Search https://t.co/d2PDWIps8o  
📱Text your ZIP code to 438829  
📞 Call 1-800-232-0233 https://t.co/AMmcMmCtiP",0.5083333333333333,0.7833333333333333,en,945,305,Gwydion620,1551,444,None,"WeCanDoThis
COVID19",CDCDirector,"Auburn, AL"
3706,Sat Jun 19 00:52:29 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,350,36,TordisCoakley,13,95,None,COVID19,BogochIsaac,
3707,Sat Jun 19 00:52:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411004] 
BMCC-DEENANATH HOSPITAL PVT
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 124,25… https://t.co/ZJF7y07TWL",-0.75,1.0,en,0,0,PuneUpdater,88,0,None,,,
3708,Sat Jun 19 00:52:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411038] 
BSM-Deenanath Hosp Pvt PMC
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 864,0,… https://t.co/gf0VOk7OjH",-0.75,1.0,en,0,0,PuneUpdater,88,0,None,,,
3709,Sat Jun 19 00:52:48 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","In 2020, @ALIMA_ORG distributed 635 oxygen concentrators, 454 pulse oximeters, &amp; 330,000 masks throughout 12 West African countries. Learn more about ALIMA's #COVID19 response in #Africa: https://t.co/e8yyxcTVjB",0.25,0.25,en,3,3,TarikW,660,2253,None,,"ELMAPhilanthro
ALIMA_ORG","Brooklyn, NY"
3710,Sat Jun 19 00:53:06 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JUST IN: Over 2 million people have been vaccinated in South Africa. #VaccineRolloutSA #Covid19,0.0,0.0,en,371,87,radebeh,1687,1181,None,"VaccineRolloutSA
Covid19",HeidiGiokos,"Brackendowns,  Alberton"
3711,Sat Jun 19 00:53:11 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,365,37,Esra06308391,11,951,None,COVID19,BogochIsaac,
3712,Sat Jun 19 00:53:29 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,369,38,RabbitoAlex,37,68,None,COVID19,BogochIsaac,
3713,Sat Jun 19 00:53:33 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","New York is fully open and Michigan will be fully open by June 22. And Québec is much further along than Ontario.

As our neighbours move on it's time for us to follow. 

@fordnation open Ontario 100% and drop the mask mandate too.",0.02727272727272727,0.4909090909090909,en,285,106,VoisinSt,443,535,None,,Milhouse_Van_Ho,Je vous laisse deviner!
3714,Sat Jun 19 00:53:43 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AWESOME! 😎
https://t.co/dW3Hh9OiUJ",1.0,1.0,en,0,0,RiffLawyer,4,85,False,,,
3715,Sat Jun 19 00:53:47 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,380,39,farshait,1489,4806,None,COVID19,BogochIsaac,"Toronto, Ontario"
3716,Sat Jun 19 00:53:56 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

@jriggers reports ~ 🧵
https://t.co/CRDhqPHFWM",0.16666666666666666,0.18888888888888888,en,614,685,anandan22,2072,688,None,,"TelGlobalHealth
WHOAFRO",ADI  🛫 GGN  🛫 Noida 🛫 SBC
3717,Sat Jun 19 00:54:00 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine near you:  
🔍 Search https://t.co/d2PDWIps8o  
📱Text your ZIP code to 438829  
📞 Call 1-800-232-0233 https://t.co/AMmcMmCtiP",0.5083333333333333,0.7833333333333333,en,946,306,nanteos620,168,667,None,"WeCanDoThis
COVID19",CDCDirector,"Auburn, AL"
3718,Sat Jun 19 00:54:03 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","In this interview, I discuss the possible lab origin of SARS-CoV-2, the insanity of lockdowns, and how COVID-19 vaccines are being forced on people.
#SARSCoV2 #COVID19 #Lockdown #Vaccines
https://t.co/EUHZd1qzl0",-0.15000000000000002,0.6,en,14,9,NVoluntaryist,1350,541,None,,jeremyrhammond,In the snowy mountains
3719,Sat Jun 19 00:54:19 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I don't think we should rush emergency approved vaccines on children when serious illness from covid is so rare on them. I agree completely @PooyaKazemi1983,0.022222222222222227,0.6555555555555556,en,6,1,chrisjsmith14,41,72,None,,m_etxe_ar,
3720,Sat Jun 19 00:54:30 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","How the pandemic has eroded #CapeVerde's political and judicial institutions | More @ https://t.co/rGFtMSfKEr - https://t.co/aYVxRJAwpY

#Praia #IMF #UNODC #EU #Covid19 #MoIbrahim #Africa #countryrisk #CVA #TICV #Sal #MpD #PNILDC #DSSI #OCCRP #Sonangol #Interpol #AfBA #ECOWAS https://t.co/lhVtgA9PbX",0.25,0.3,en,23,35,Noti_dia_2020,348,898,False,CapeVerde,PangeaRisk,
3721,Sat Jun 19 00:54:30 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@IsraelMFA Israel is a brutal nazi-like entity.... it sent EXPIRED vaccines to Palestinians to further worsen the covid19 pandemic. Israel could have sent the vaccines to Palestinians it occupies OR ppl who need them in Africa or Asia. But instead, it let the vaccines expire. 
#Thisisisrael https://t.co/n2OpwpAhXO",-0.4375,0.75,en,31,20,SueG206,427,932,None,,"itranslate123
IsraelMFA",West Coast
3722,Sat Jun 19 00:54:31 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,544,399,amrsyfqh,1198,584,False,,shawajason,"LA, AM ♥️"
3723,Sat Jun 19 00:54:49 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","A free 6/23 webinar will review the state of #COVID19 in Brazil, India, and South Africa and explore what lessons we can learn from previous global vaccination campaigns in vaccinating the world against #COVID19: https://t.co/DVDTQbtFIy #COVID19Conversations",0.07777777777777779,0.32222222222222224,en,1,1,DrDaleNeedham,10520,794,None,COVID19,sharon_inouye,"Baltimore, MD"
3724,Sat Jun 19 00:54:49 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","👇👇👇

""People are free to believe that #COVID19 is a hoax, and to argue that vaccines are a plot...but there is no constitutional right to put other people’s health at risk. As such, there are places where you should not work unless you are vaccinated.""

https://t.co/xiVWoCtRfP",0.14017857142857143,0.5526785714285715,en,266,58,ItsAnnetteD,17,39,None,COVID19,NathanStall,"Ontario, CANADA 🇨🇦"
3725,Sat Jun 19 00:55:03 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,544,400,alifsyafizan,267,72,False,,shawajason,Kuala Lumpur
3726,Sat Jun 19 00:55:04 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Zweli please just release the graphic designers. What are these fireworks.,0.0,0.4,en,119,27,aura___xx,12583,6853,None,,Givenkazeni,🇿🇦🇲🇿
3727,Sat Jun 19 00:55:11 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","22 May 2021 - ""In Gauteng (South Africa), about 10-thousand HIV and a thousand TB patients have not collected their… https://t.co/AA9QV3hmLn",0.0,0.0,en,0,0,evolving_string,725,4963,False,,,Australia
3728,Sat Jun 19 00:55:15 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,415,40,smckendrylisi,63,118,None,COVID19,BogochIsaac,
3729,Sat Jun 19 00:55:17 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",The demand for vaccines is rising after this week’s changed advice on AstraZeneca – and @marshall_steven believes Adelaide is an excellent base for a manufacturing plant. #saparli #Covid19 #TheAdvertiser https://t.co/jMKwewlnsA,0.09999999999999998,1.0,en,2,2,AnnAdelaide1954,197,320,None,,"theTiser
marshall_steven","Adelaide, South Australia"
3730,Sat Jun 19 00:55:21 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@FLOTUS Dear Sir and Madam, 
Hope US could share more Pfizer and Moderna vaccines to Philippines. You got the world… https://t.co/pkh3Dyv2dq",0.5,0.5,en,0,0,CharmingSkyHues,9,42,None,,FLOTUS,Pilipinas
3731,Sat Jun 19 00:55:30 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@GovMurphy How one medical team is bringing COVID-19 vaccines to hard-to-reach Hispanic communities

Unidos Contra… https://t.co/z0q4WuhK6c",0.0,0.0,en,0,0,JoeNJMusicFan,18,96,False,,GovMurphy,
3732,Sat Jun 19 00:55:47 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,425,41,poirierli,42,440,None,COVID19,BogochIsaac,
3733,Sat Jun 19 00:56:43 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,449,42,MJosling53,2463,3047,None,COVID19,BogochIsaac,Canada
3734,Sat Jun 19 00:56:50 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,455,43,stargal46,6551,7027,None,COVID19,BogochIsaac,"Ontario, Canada"
3735,Sat Jun 19 00:56:58 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Jay AI</a>",Check out the main bits of the chat I had with Sarah McIntyre breaking down the science of COVID vaccines. @SciXchangeRU #SciComm #Immunology https://t.co/aS5YKYS9xy,0.005555555555555536,0.3111111111111111,en,4,2,jayaisales,58,268,None,,"ProfAgard
SciXchangeRU",New Jersey
3736,Sat Jun 19 00:57:05 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,465,44,LizD12,1228,1151,None,COVID19,BogochIsaac,"Toronto, Ontario"
3737,Sat Jun 19 00:57:21 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,544,401,paih24,605,158,False,,shawajason,"Kota Bharu, Kelantan"
3738,Sat Jun 19 00:57:38 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","11) But is it just a SinoVac issue though? Unclear, in a Calgary 🇨🇦 hospital, or the 6 #DeltaVariant infected healthcare workers, 5 were fully vaccinated with 2 doses of mRNA vaccines too. That sparked infection across different units of the hospital. Delta is a problem.",0.0,0.6,en,156,76,rinokrismasurya,520,518,None,DeltaVariant,DrEricDing,"Yogyakarta, Indonesia"
